MacroPlot Purpose,MacroPlot Name,Monitoring Status,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Lifecycle,Preferred_Lifeform,Family,Genus,ScientificName,Native Species,Invasive Species,Visited,
PIPN,PIPN 20,02Year2,7/9/2013 12:27:28 PM,-2147483645,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPN,PIPN 20,02Year2,7/9/2013 12:27:28 PM,-2147483644,1,1,L,,,5,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 20,03Year1,6/23/2015 10:13:14 AM,,,,,,,,,,,,,,1,1,10,25,250,BRANNFORS,Hamby,,,,,,,,,,,False,False,True,
PIPN,PIPN 20,03Year1,6/23/2015 10:13:14 AM,-2147483648,1,1,L,,,7,0.6,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,03Year1,6/23/2015 10:13:14 AM,-2147483647,1,1,L,,,3,1,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,03Year1,6/23/2015 10:13:14 AM,-2147483646,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,03Year1,6/23/2015 10:13:14 AM,-2147483645,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPN,PIPN 20,03Year1,6/23/2015 10:13:14 AM,-2147483644,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 20,03Year10,9/10/2024 3:04:26 PM,,,,,,,,,,,,,,1,1,10,25,250,Brannnfors,Gilmore,,,,,,,,,,,False,False,True,
PIPN,PIPN 20,03Year10,9/10/2024 3:04:26 PM,1,1,1,L,,,5,0.6,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPN,PIPN 20,03Year10,9/10/2024 3:04:26 PM,2,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 20,03Year10,9/10/2024 3:04:26 PM,3,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 20,03Year10,9/10/2024 3:04:26 PM,4,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,03Year10,9/10/2024 3:04:26 PM,5,1,1,L,,,1,3,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,03Year2,6/17/2016 1:22:37 PM,,,,,,,,,,,,,,1,1,10,25,250,BRANNFORS,Hamby,,,,,,,,,,,False,False,True,
PIPN,PIPN 20,03Year2,6/17/2016 1:22:37 PM,-2147483648,1,1,L,,,13,0.6,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,03Year2,6/17/2016 1:22:37 PM,-2147483647,1,1,L,,,6,1,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,03Year2,6/17/2016 1:22:37 PM,-2147483646,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,03Year2,6/17/2016 1:22:37 PM,-2147483645,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPN,PIPN 20,03Year5,8/13/2019 2:44:55 PM,,,,,,,,,,,,,,1,1,10,25,250,RONSANI; KLEIN,RIOS,,,,,,,,,,,False,False,True,
PIPN,PIPN 20,03Year5,8/13/2019 2:44:55 PM,-2147483648,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 20,03Year5,8/13/2019 2:44:55 PM,-2147483647,1,1,L,,,3,0.6,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPN,PIPN 20,03Year5,8/13/2019 2:44:55 PM,-2147483646,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,03Year5,8/13/2019 2:44:55 PM,-2147483645,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,Pre,7/24/2001 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 20,Pre,7/24/2001 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,Pre,7/24/2001 12:00:00 AM,2,1,1,L,,X,20,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,Pre,7/24/2001 12:00:00 AM,3,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIPN,PIPN 20,Pre,7/24/2001 12:00:00 AM,4,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 20,Pre,7/24/2001 12:00:00 AM,5,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 20,Pre,7/24/2001 12:00:00 AM,6,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 20,Pre,7/24/2001 12:00:00 AM,7,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 28,01Post,10/7/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 28,01Post,10/7/2004 12:00:00 AM,1,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 28,01Year1,8/2/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 28,01Year1,8/2/2005 12:00:00 AM,1,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 28,01Year10,7/30/2014 1:18:39 PM,,,,,,,,,,,,,,1,1,25,10,250,Hill; Moran,,,,,,,,,,,,False,False,True,
PIPN,PIPN 28,01Year10,7/30/2014 1:18:39 PM,-2147483648,1,1,L,,,208,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 28,01Year2,7/14/2006 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 28,01Year2,7/14/2006 12:00:00 AM,1,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 28,01Year5,7/15/2009 2:18:17 PM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 28,01Year5,7/15/2009 2:18:17 PM,-2147483648,1,1,L,,,725,0.15,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 28,02Year1,8/28/2019 1:21:50 PM,,,,,,,,,,,,,,1,1,5,10,,RONSANI;  KLEIN,RIOS,,,,,,,,,,,False,False,True,
PIPN,PIPN 28,02Year1,8/28/2019 1:21:50 PM,-2147483648,1,1,L,,,16,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 28,02Year1,8/28/2019 1:21:50 PM,-2147483647,1,1,L,,,2,1,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 28,02Year2,8/5/2020 6:20:37 PM,,,,,,,,,,,,,,1,1,10,25,250,BRANNFORS;  KNAUF,LALOR,,,,,,,,,,,False,False,True,
PIPN,PIPN 28,02Year2,8/5/2020 6:20:37 PM,-2147483648,1,1,L,,,21,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 28,02Year5,7/11/2023 3:47:22 PM,,,,,,,,,,,,,,1,1,10,25,250,Christensen,Tumicki,,,,,,,,,,,False,False,True,
PIPN,PIPN 28,02Year5,7/11/2023 3:47:22 PM,1,1,1,L,,,16,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 28,Pre,7/31/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 28,Pre,7/31/2002 12:00:00 AM,1,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 03,01Post,5/19/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,01Year1,7/9/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,01Year2,6/25/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,01Year5,6/11/2003 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,02Post,10/18/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,02Year1,7/26/2006 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,02Year2,7/12/2007 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,02Year2,7/12/2007 12:00:00 AM,1,1,1,L,,X,476,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 03,03Post,9/27/2007 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,03Post,9/27/2007 12:00:00 AM,1,1,1,D,,X,16,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 03,03Year1,7/14/2008 12:21:09 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,03Year10,6/20/2017 1:18:18 PM,,,,,,,,,,,,,,1,1,10,25,250,TALBERT,TALBERT,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,03Year10,6/20/2017 1:18:18 PM,-2147483648,1,1,L,,,399,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 03,03Year2,7/6/2009 11:04:18 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,03Year2,7/6/2009 11:04:18 AM,-2147483648,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 03,03Year5,7/19/2012 3:34:07 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,04Year1,8/6/2019 11:37:00 AM,,,,,,,,,,,,,,1,1,10,25,250,KLEIN; RONSANI,RIOS,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,04Year2,7/16/2020 3:16:35 PM,,,,,,,,,,,,,,1,1,10,25,250,KNAUF,LAKIN,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,04Year5,7/6/2023 12:54:30 PM,,,,,,,,,,,,,,1,1,10,25,250,Brannfors,Brannfors; Christensen,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,04Year5,7/6/2023 12:54:30 PM,1,1,1,L,,,36,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 03,Pre,9/21/1998 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 03,Pre,9/21/1998 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIPN,PIPN 03,Pre,9/21/1998 12:00:00 AM,2,1,1,L,,X,117,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 29,01Post,10/13/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 29,01Post,10/13/2004 12:00:00 AM,1,1,1,D,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 29,01Post,10/13/2004 12:00:00 AM,2,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 29,01Post,10/13/2004 12:00:00 AM,3,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 29,01Year1,7/31/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 29,01Year1,7/31/2005 12:00:00 AM,1,1,1,D,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 29,01Year1,7/31/2005 12:00:00 AM,2,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 29,01Year1,7/31/2005 12:00:00 AM,3,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 29,01Year2,7/11/2006 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 29,01Year5,7/16/2009 9:07:12 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 29,02Post,9/1/2009 5:36:52 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 29,02Year1,7/27/2010 8:49:18 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 29,02Year2,7/13/2011 12:59:48 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 29,02Year5,8/14/2014 1:20:15 PM,,,,,,,,,,,,,,1,1,10,25,250,Byrne; Brannfors,Hill,,,,,,,,,,,False,False,True,
PIPN,PIPN 29,03Year1,8/14/2019 1:43:57 PM,,,,,,,,,,,,,,1,1,10,25,250,BRANNFORS,RIOS,,,,,,,,,,,False,False,True,
PIPN,PIPN 29,03Year2,8/4/2020 7:52:32 AM,,,,,,,,,,,,,,1,1,10,25,250,LALOR,LALOR,,,,,,,,,,,False,False,True,
PIPN,PIPN 29,03Year5,8/30/2023 7:00:31 PM,,,,,,,,,,,,,,1,1,10,25,250,Humphrey; Tumicki; Brannfors ,Humphrey,,,,No seedlings.,,,,,,,False,False,True,
PIPN,PIPN 29,Pre,8/20/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 29,Pre,8/20/2002 12:00:00 AM,1,1,1,L,,X,12,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIPN,PIPN 29,Pre,8/20/2002 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIPN,PIPN 29,Pre,8/20/2002 12:00:00 AM,3,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 29,Pre,8/20/2002 12:00:00 AM,4,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 29,Pre,8/20/2002 12:00:00 AM,5,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 29,Pre,8/20/2002 12:00:00 AM,6,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 11,01Post,9/25/2007 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 11,01Year1,7/16/2008 9:31:26 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 11,01Year10,6/14/2017 1:10:59 PM,,,,,,,,,,,,,,1,1,10,25,250,BRANNFORS,McClure,,,,,,,,,,,False,False,True,
PIPN,PIPN 11,01Year10,6/14/2017 1:10:59 PM,-2147483648,1,1,L,,,44,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 11,01Year2,7/1/2009 4:39:35 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 11,01Year5,7/11/2012 9:52:12 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 11,02Year1,7/30/2019 10:23:51 AM,,,,,,,,,,,,,,1,1,25,10,250,BRANNFORS; RIOS,RIOS,,,,,,,,,,,False,False,True,
PIPN,PIPN 11,02Year2,7/9/2020 3:16:38 PM,,,,,,,,,,,,,,1,1,10,25,250,BRANNFORS; LAKIN,LALOR,,,,,,,,,,,False,False,True,
PIPN,PIPN 11,02Year5,6/29/2023 1:37:47 PM,,,,,,,,,,,,,,1,1,10,25,250,Brey,Tumicki,,,,,,,,,,,False,False,True,
PIPN,PIPN 11,02Year5,6/29/2023 1:37:47 PM,1,1,1,L,,,14,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 11,PR01,7/11/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 11,PR01,7/11/1999 12:00:00 AM,1,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 11,PR02,6/24/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 11,PR02,6/24/2000 12:00:00 AM,1,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 11,PR02,6/24/2000 12:00:00 AM,2,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 11,Pre,6/3/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 16,01Post,10/19/2001 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 16,01Post,10/19/2001 12:00:00 AM,1,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Post,10/19/2001 12:00:00 AM,2,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Post,10/19/2001 12:00:00 AM,3,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Post,10/19/2001 12:00:00 AM,4,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Year1,8/18/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 16,01Year1,8/18/2002 12:00:00 AM,1,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Year1,8/18/2002 12:00:00 AM,2,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Year1,8/18/2002 12:00:00 AM,3,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Year1,8/18/2002 12:00:00 AM,4,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Year10,5/26/2011 3:37:10 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 16,01Year10,5/26/2011 3:37:10 PM,-2147483648,1,1,L,,,2,1,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Year10,5/26/2011 3:37:10 PM,-2147483647,1,1,L,,,2,2,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Year2,7/7/2003 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 16,01Year2,7/7/2003 12:00:00 AM,1,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Year2,7/7/2003 12:00:00 AM,2,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Year5,8/9/2006 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPN,PIPN 16,01Year5,8/9/2006 12:00:00 AM,1,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Year5,8/9/2006 12:00:00 AM,2,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Year5,8/9/2006 12:00:00 AM,3,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,01Year5,8/9/2006 12:00:00 AM,4,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPN,PIPN 16,02Year1,6/27/2012 9:30:48 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
